Bičakčić,77,Bosnia Herzegovina,TSG 1899 Hoffenheim
Upamecano,77,France,RB Leipzig
Buonanotte,77,Argentina,Universidad Católica
Ward-Prowse,77,England,Southampton
Ascacíbar,77,Argentina,VfB Stuttgart
Strobl,77,Germany,Borussia Mönchengladbach
Klostermann,77,Germany,RB Leipzig
De Maio,77,France,Udinese
Gabbiadini,77,Italy,Sampdoria
Darida,77,Czech Republic,Hertha BSC
Schick,77,Czech Republic,Roma
Dragović,77,Austria,Bayer 04 Leverkusen
Soriano,77,Italy,Bologna
Ayew,77,Ghana,Fenerbahçe SK
Dossevi,77,Togo,Toulouse Football Club
Pereira,77,Uruguay,FC Porto
Pérez,77,Paraguay,RCD Espanyol
Cvitanich,77,Argentina,Racing Club
Zivković,77,Serbia,SL Benfica
Skhiri,77,Tunisia,Montpellier HSC
Garmash,77,Ukraine,Dynamo Kyiv
Albrighton,77,England,Leicester City
Murray,77,England,Brighton & Hove Albion
Kucka,77,Slovakia,Parma
Johnson,77,United States,Borussia Mönchengladbach
Zárate,77,Argentina,Boca Juniors
Jagielka,77,England,Everton
Donatti,77,Argentina,Racing Club
Herrmann,77,Germany,Borussia Mönchengladbach
Acosta,77,Argentina,DC United
Yokuşlu,77,Turkey,RC Celta
Tévez,77,Argentina,Boca Juniors
Hoarau,77,France,BSC Young Boys
Maripán,77,Chile,Deportivo Alavés
Wood,77,New Zealand,Burnley
Terodde,77,Germany,1. FC Köln
Ochoa,77,Mexico,Standard de Liège
Ibišević,77,Bosnia Herzegovina,Hertha BSC
Sarr,77,Senegal,Stade Rennais FC
Gigliotti,77,Argentina,Deportivo Toluca
Pinola,77,Argentina,River Plate
Welbeck,77,England,Arsenal
Berge,77,Norway,KRC Genk
Andone,77,Romania,Brighton & Hove Albion
Grifo,77,Italy,SC Freiburg
Lasagna,77,Italy,Udinese
Cook,77,England,Bournemouth
Pyatov,77,Ukraine,Shakhtar Donetsk
Valdivia,77,Chile,Colo-Colo
Cartabia,77,Argentina,Deportivo de La Coruña
Marchesín,77,Argentina,Argentina
Dzhikiya,77,Russia,Spartak Moscow
Mollet,77,France,Montpellier HSC
Benassi,77,Italy,Fiorentina
Pérez,77,Argentina,Independiente
Caicedo,77,Ecuador,Lazio
Rincón,77,Venezuela,Torino
De Paul,77,Argentina,Udinese
Elia,77,Netherlands,Medipol Başakşehir FK
Schöpf,77,Austria,FC Schalke 04
Pereiro,77,Uruguay,PSV
Odjidja-Ofoe,77,Belgium,KAA Gent
Müller,77,Germany,Hannover 96
Ansaldi,77,Argentina,Torino
Escalante,77,Argentina,SD Eibar
Lang,77,Switzerland,Borussia Mönchengladbach
Pulgar,77,Chile,Bologna
Carcela-González,77,Morocco,Standard de Liège
Ocampos,77,Argentina,Olympique de Marseille
Jørgensen,77,Denmark,Feyenoord
Weiser,77,Germany,Bayer 04 Leverkusen
Cutrone,77,Italy,Milan
Cork,77,England,Burnley
Ekdal,77,Sweden,Sampdoria
Guidetti,77,Sweden,Deportivo Alavés
Lichtsteiner,77,Switzerland,Arsenal
Abate,77,Italy,Milan
Choupo-Moting,77,Cameroon,Paris Saint-Germain
Chichizola,77,Argentina,Getafe CF
Hernández,77,France,Real Sociedad
Fabra,77,Colombia,Boca Juniors
Grenier,77,France,Stade Rennais FC
Gudelj,77,Serbia,Sporting CP
Sanogo,77,Ivory Coast,Al Ittihad
Prijović,77,Serbia,Al Ittihad
Füllkrug,77,Germany,Hannover 96
Gurtner,77,France,Amiens SC
Tete,77,Netherlands,Olympique Lyonnais
Bardhi,77,FYR Macedonia,Levante UD
Wendt,77,Sweden,Borussia Mönchengladbach
Zakaria,77,Switzerland,Borussia Mönchengladbach
Aquino,77,Mexico,Tigres U.A.N.L.
Huntelaar,77,Netherlands,Ajax
Bertolacci,77,Italy,Milan
Jahanbakhsh,77,Iran,Brighton & Hove Albion
De Guzmán,77,Netherlands,Eintracht Frankfurt
Augustinsson,77,Sweden,SV Werder Bremen
Piccini,77,Italy,Valencia CF
Mehmedi,77,Switzerland,VfL Wolfsburg
Origi,77,Belgium,Liverpool
Džemaili,77,Switzerland,Bologna
Pejčinović,77,Serbia,Changchun Yatai FC
Selke,77,Germany,Hertha BSC
Gutiérrez,77,Colombia,Junior FC
Schøne,77,Denmark,Ajax
El Ahmadi,77,Morocco,Al Ittihad
Vasin,77,Russia,PFC CSKA Moscow
Martin,77,France,RC Strasbourg Alsace
Abdulrahman,77,United Arab Emirates,Al Hilal
Inglese,77,Italy,Parma
Civelli,77,Argentina,Club Atlético Banfield
Augustin,77,France,RB Leipzig
Samatta,77,Tanzania,KRC Genk
Wolf,77,Germany,Borussia Dortmund
Vermaelen,77,Belgium,FC Barcelona
Sydorchuk,77,Ukraine,Dynamo Kyiv
Orellana,77,Chile,SD Eibar
Giaccherini,77,Italy,Chievo Verona
Plattenhardt,77,Germany,Hertha BSC
Max,77,Germany,FC Augsburg
Akbaba,77,Turkey,Galatasaray SK
Borré,77,Colombia,River Plate
Spinazzola,77,Italy,Juventus
Paletta,77,Italy,Jiangsu Suning FC
Domínguez,77,Argentina,Racing Club
Stöger,76,Austria,Fortuna Düsseldorf
Zagadou,76,France,Borussia Dortmund
N'Diaye,76,Senegal,Málaga CF
Trejo,76,Argentina,Rayo Vallecano
Veltman,76,Netherlands,Ajax
Benteke,76,Belgium,Crystal Palace
Martínez,76,Colombia,Portimonense SC
Eysseric,76,France,FC Nantes
Bargfrede,76,Germany,SV Werder Bremen
Djiku,76,France,Stade Malherbe Caen
Mechele,76,Belgium,Club Brugge KV
Bell,76,Germany,1. FSV Mainz 05
Montero,76,Colombia,Vancouver Whitecaps FC
Vainqueur,76,France,AS Monaco
Hogg,76,England,Huddersfield Town
Gray,76,England,Watford
Moralez,76,Argentina,New York City FC
Doumbia,76,Ivory Coast,Girona FC
Funes Mori,76,Argentina,Monterrey
Mukiele,76,France,RB Leipzig
Rodriguez,76,England,West Bromwich Albion
Skjelbred,76,Norway,Hertha BSC
Castillo,76,Chile,Chile
Barnes,76,Austria,Burnley
Romero,76,Paraguay,Shanghai Greenland Shenhua FC
Cuadrado,76,Colombia,Atlético Nacional
Unnerstall,76,Germany,VVV-Venlo
Van Aanholt,76,Netherlands,Crystal Palace
Gebre Selassie,76,Czech Republic,SV Werder Bremen
Diawara,76,Guinea,Napoli
Yazıcı,76,Turkey,Trabzonspor
Borini,76,Italy,Milan
Conti,76,Argentina,SL Benfica
Teodorczyk,76,Poland,Udinese
Cabral,76,Argentina,RC Celta
Gönül,76,Turkey,Beşiktaş JK
Valverde,76,Uruguay,Real Madrid
Guilbert,76,France,Stade Malherbe Caen
Colley,76,Gambia,Sampdoria
Vukčević,76,Montenegro,Levante UD
Niang,76,Senegal,Stade Rennais FC
Lopez,76,France,Olympique de Marseille
Reid,76,New Zealand,West Ham United
Hegazi,76,Egypt,West Bromwich Albion
Hunt,76,Germany,Hamburger SV
Lössl,76,Denmark,Huddersfield Town
Zuffi,76,Switzerland,FC Basel 1893
Snodgrass,76,Scotland,West Ham United
Aholou,76,Ivory Coast,AS Monaco
Vorm,76,Netherlands,Tottenham Hotspur
Casco,76,Argentina,River Plate
Berisha,76,Kosovo,Lazio
Widmer,76,Switzerland,FC Basel 1893
Rashica,76,Kosovo,SV Werder Bremen
Hutchinson,76,Canada,Beşiktaş JK
Blandi,76,Argentina,San Lorenzo de Almagro
Balanta,76,Colombia,FC Basel 1893
Antenucci,76,Italy,SPAL
Belfodil,76,Algeria,TSG 1899 Hoffenheim
Paschalakis,76,Greece,PAOK
Embolo,76,Switzerland,FC Schalke 04
Palacios,76,Argentina,River Plate
Maignan,76,France,LOSC Lille
Cano,76,Argentina,Independiente Medellín
Onyekuru,76,Nigeria,Galatasaray SK
Gerhardt,76,Germany,VfL Wolfsburg
Vázquez,76,Mexico,Santos Laguna
Vargas,76,Chile,Tigres U.A.N.L.
Pašalić,76,Croatia,Atalanta
Konaté,76,France,RB Leipzig
Noble,76,England,West Ham United
Izquierdo,76,Colombia,Brighton & Hove Albion
Wan-Bissaka,76,England,Crystal Palace
Benković,76,Croatia,Celtic
Zurutuza,76,France,Real Sociedad
Andrada,76,Argentina,Boca Juniors
Kraft,76,Germany,Hertha BSC
Tierney,76,Scotland,Celtic
Clasie,76,Netherlands,Feyenoord
Pjaca,76,Croatia,Fiorentina
Viergever,76,Netherlands,PSV
Acheampong,76,Ghana,Tianjin TEDA FC
Opara,76,United States,Minnesota United FC
Neuhaus,76,Germany,Borussia Mönchengladbach
Di Francesco,76,Italy,Sassuolo
Halilović,76,Croatia,Standard de Liège
Laimer,76,Austria,RB Leipzig
Castro,76,Germany,VfB Stuttgart
Rusnák,76,Slovakia,Real Salt Lake
Acosta,76,Argentina,Club Atlético Lanús
Veljković,76,Serbia,SV Werder Bremen
Hopf,76,Sweden,MKE Ankaragücü
Rogić,76,Australia,Celtic
Bamba,76,Ivory Coast,Cardiff City
Malcuit,76,France,Napoli
Hanni,76,Algeria,Spartak Moscow
Brown,76,Scotland,Celtic
Samaris,76,Greece,SL Benfica
Diakhaby,76,France,Valencia CF
Livaja,76,Croatia,AEK Athens
Bradley,76,United States,Toronto FC
Topal,76,Turkey,Fenerbahçe SK
Willems,76,Netherlands,Eintracht Frankfurt
Holgate,76,England,West Bromwich Albion
Pelkas,76,Greece,PAOK
Diamanti,76,Italy,Livorno
Skorupski,76,Poland,Bologna
D'Ambrosio,76,Italy,Inter
Santon,76,Italy,Roma
Magallán,76,Argentina,Ajax
Knockaert,76,France,Brighton & Hove Albion
Langkamp,76,Germany,SV Werder Bremen
Rupp,76,Germany,TSG 1899 Hoffenheim
Hamouma,76,France,AS Saint-Étienne
El Zhar,76,Morocco,CD Leganés
Esser,76,Germany,Hannover 96
Ndiaye,76,Senegal,Galatasaray SK
Schlager,76,Austria,Austria
Benítez,76,Argentina,Independiente
Biraghi,76,Italy,Fiorentina
Quintero,76,Colombia,Minnesota United FC
Gomis,76,Senegal,SPAL
Cresswell,76,England,West Ham United
Denswil,76,Netherlands,Club Brugge KV
Gaćinović,76,Serbia,Eintracht Frankfurt
Mutō,76,Japan,Newcastle United
Arambarri,76,Uruguay,Getafe CF
Salcedo,76,Mexico,Tigres U.A.N.L.
Mvogo,76,Switzerland,RB Leipzig
Aguilar,76,Paraguay,Cruz Azul
Zuber,76,Switzerland,VfB Stuttgart
Koubek,76,Czech Republic,Stade Rennais FC
Zabaleta,76,Argentina,West Ham United
Kalinić,76,Croatia,Aston Villa
Brosinski,76,Germany,1. FSV Mainz 05
Dolberg,76,Denmark,Ajax
Moreno,76,Colombia,Shanghai Greenland Shenhua FC
Rodríguez,76,Argentina,Club Atlético Colón
Ranocchia,76,Italy,Inter
Simon,76,Nigeria,Levante UD
Dawson,76,England,West Bromwich Albion
Sarr,76,France,Olympique de Marseille
Stephens,76,England,Brighton & Hove Albion
Westwood,76,England,Burnley
Ayew,76,Ghana,Crystal Palace
Slimani,76,Algeria,Fenerbahçe SK
Rode,76,Germany,Eintracht Frankfurt
Dzsudzsák,76,Hungary,Hungary
Souček,76,Czech Republic,SK Slavia Praha
Szalai,76,Hungary,TSG 1899 Hoffenheim
Heintz,76,Germany,SC Freiburg
Marin,76,Romania,Standard de Liège
Sabaly,76,Senegal,FC Girondins de Bordeaux
El Kaddouri,76,Morocco,PAOK
Turan,76,Turkey,Medipol Başakşehir FK
Cleverley,76,England,Watford
Gigot,76,France,Spartak Moscow
Germain,76,France,Olympique de Marseille
Lunin,76,Ukraine,CD Leganés
Fernández,76,Argentina,Newcastle United
Insúa,76,Argentina,VfB Stuttgart
Höger,76,Germany,1. FC Köln
Toivonen,76,Sweden,Melbourne Victory
Karamoh,76,France,FC Girondins de Bordeaux
Bustos,76,Argentina,Independiente
Kverkvelia,76,Georgia,Lokomotiv Moscow
Forrest,76,Scotland,Celtic
Mantalos,76,Greece,AEK Athens
Erkin,76,Turkey,Beşiktaş JK
Chalobah,76,England,Watford
Reyes,76,Mexico,CD Leganés
Holding,76,England,Arsenal
Locatelli,76,Italy,Sassuolo
Ordets,76,Ukraine,Shakhtar Donetsk
Brady,76,Republic of Ireland,Burnley
Carroll,76,England,West Ham United
Petagna,76,Italy,SPAL
Badstuber,76,Germany,VfB Stuttgart
Danjuma Groeneveld,76,Netherlands,Club Brugge KV
Haidara,76,Mali,RB Leipzig
Sliti,76,Tunisia,Dijon FCO
Clark,76,Republic of Ireland,Newcastle United
Gayle,76,England,West Bromwich Albion
Tait,76,France,Angers SCO
Touré,76,France,FC Nantes
Blanco,76,Argentina,Portland Timbers
Monconduit,76,France,Amiens SC
Nordtveit,76,Norway,Fulham
Belluschi,76,Argentina,San Lorenzo de Almagro
Uribe,76,Colombia,Colombia
Diaby,76,Mali,Sporting CP
Guiñazú,76,Argentina,Club Atlético Talleres
Linetty,76,Poland,Sampdoria
Paloschi,76,Italy,SPAL
Oczipka,76,Germany,FC Schalke 04
Fernández,76,Argentina,Racing Club
Dumfries,76,Netherlands,PSV
Vargas,76,Colombia,Deportivo Cali
Soumaoro,76,France,LOSC Lille
Christodoulopoulos,76,Greece,Olympiacos CFP
Morrison,76,England,Östersunds FK
Sosa,76,Argentina,Trabzonspor
Ings,76,England,Southampton
Mendy,76,France,Leicester City
McArthur,76,Scotland,Crystal Palace
Yedlin,76,United States,Newcastle United
Grealish,76,England,Aston Villa
Durmisi,76,Denmark,Lazio
Nández,76,Uruguay,Uruguay
Morel,76,Madagascar,Olympique Lyonnais
Santamaria,76,France,Angers SCO
Sansone,76,Italy,Bologna
Dočkal,76,Czech Republic,Sparta Praha
Caputo,76,Italy,Empoli
Kouyaté,76,Senegal,Crystal Palace
Duarte,76,Costa Rica,RCD Espanyol
Roncaglia,76,Argentina,Valencia CF
Jedvaj,76,Croatia,Bayer 04 Leverkusen
Steffen,76,Switzerland,VfL Wolfsburg
Brizuela,76,Mexico,Guadalajara
Darmian,76,Italy,Manchester United
Osako,76,Japan,SV Werder Bremen
Ruidíaz,76,Peru,Seattle Sounders FC
De Roon,76,Netherlands,Atalanta
Bocchetti,76,Italy,Spartak Moscow
Sigali,76,Argentina,Racing Club
Allen,76,Wales,Stoke City
Behrami,76,Switzerland,Udinese
Andersen,76,Denmark,Sampdoria
Baumgartl,76,Germany,VfB Stuttgart
Proto,76,Belgium,Lazio
Knoche,76,Germany,VfL Wolfsburg
Orozco,76,Mexico,Santos Laguna
Domingo,76,Argentina,Independiente
Bamba,76,France,LOSC Lille
Koziello,76,France,1. FC Köln
Riveros,76,Paraguay,Paraguay
Hetemaj,76,Finland,Chievo Verona
Nkunku,76,France,Paris Saint-Germain
Thomasson,76,France,RC Strasbourg Alsace
Salibur,76,France,AS Saint-Étienne
Boyko,76,Ukraine,Dynamo Kyiv
Seferović,76,Switzerland,Switzerland
Henrichs,76,Germany,AS Monaco
Brekalo,76,Croatia,VfL Wolfsburg
Morgan,76,Jamaica,Leicester City
Praet,76,Belgium,Sampdoria
Grujić,76,Serbia,Hertha BSC
Tshabalala,76,South Africa,BB Erzurumspor
López,76,Argentina,Boca Juniors
Villanueva,76,Chile,Al Ittihad
Smith,76,England,Bournemouth
Gentner,76,Germany,VfB Stuttgart
Fabián,76,Mexico,Philadelphia Union
Locadia,76,Netherlands,Brighton & Hove Albion
Alonso,76,Cuba,Minnesota United FC
Baines,76,England,Everton
Cathcart,76,Northern Ireland,Watford
Taïder,76,Algeria,Montreal Impact
Tekin,76,Turkey,Fenerbahçe SK
Klaus,76,Germany,VfL Wolfsburg
Töre,76,Turkey,Beşiktaş JK
Pizarro,76,Mexico,Monterrey
Piątek,76,Poland,Milan
Duda,76,Slovakia,Hertha BSC
Austin,76,England,Southampton
Kobayashi,76,Japan,Kawasaki Frontale
Gnagnon,76,France,Sevilla FC
Meret,76,Italy,Napoli
Lennon,76,England,Burnley
Blas,76,France,En Avant de Guingamp
Valencia,76,Ecuador,Ecuador
Palomino,76,Argentina,Atalanta
Colak,76,Turkey,Al Wehda
Hérelle,76,France,OGC Nice
Jankto,76,Czech Republic,Sampdoria
Moreno,76,Colombia,Club Atlético Talleres
Nguyen,76,United States,Los Angeles FC
Ndiaye Diedhiou,76,Senegal,Getafe CF
Mangala,76,France,Manchester City
Popov,76,Bulgaria,Bulgaria
Phillips,76,Scotland,West Bromwich Albion
Chygrynskyi,76,Ukraine,AEK Athens
Borges,76,Costa Rica,Göztepe SK
Nagy,76,Hungary,Bologna
Bartels,76,Germany,SV Werder Bremen
Retsos,75,Greece,Bayer 04 Leverkusen
Franco,75,Argentina,Independiente
Kádár,75,Hungary,Dynamo Kyiv
Alonso,75,Paraguay,Paraguay
Lasne,75,France,Montpellier HSC
Kolodziejczak,75,France,AS Saint-Étienne
Chará,75,Colombia,Portland Timbers
Ferrari,75,Italy,Sassuolo
Türüç,75,Turkey,Kayserispor
Jajalo,75,Bosnia Herzegovina,Palermo
Murillo,75,Colombia,Colombia
Onazi,75,Nigeria,Trabzonspor
Younes,75,Germany,Napoli
Pabón,75,Colombia,Monterrey
Briand,75,France,FC Girondins de Bordeaux
Mounier,75,France,Panathinaikos FC
Drmić,75,Switzerland,Borussia Mönchengladbach
Roux,75,France,En Avant de Guingamp
Dirar,75,Morocco,Fenerbahçe SK
Imbula,75,France,Rayo Vallecano
Bruma,75,Netherlands,FC Schalke 04
Villalba,75,Paraguay,Atlanta United
Refaelov,75,Israel,Royal Antwerp FC
Mazraoui,75,Morocco,Ajax
Daniels,75,England,Bournemouth
Sankharé,75,Senegal,FC Girondins de Bordeaux
Brooks,75,Wales,Bournemouth
Idrissi,75,Morocco,AZ Alkmaar
Osorio,75,Venezuela,Venezuela
Altidore,75,United States,Toronto FC
Bronn,75,Tunisia,KAA Gent
Engels,75,Belgium,Stade de Reims
Corona,75,Mexico,Mexico
Stanciu,75,Romania,Romania
Audero,75,Italy,Sampdoria
Donk,75,Netherlands,Galatasaray SK
Saravia,75,Argentina,Argentina
Okazaki,75,Japan,Leicester City
Marchetti,75,Italy,Genoa
Solari,75,Argentina,Racing Club
Holtby,75,Germany,Hamburger SV
Mikel,75,Nigeria,Middlesbrough
Hernández,75,Mexico,Pachuca
Agu,75,Nigeria,Vitória de Setúbal
Fofana,75,Ivory Coast,Côte d'Ivoire
Flamini,75,France,Getafe CF
Caballero,75,Argentina,Chelsea
Hennessey,75,Wales,Crystal Palace
Dos Santos,75,Mexico,LA Galaxy
Rossettini,75,Italy,Chievo Verona
Masuaku,75,DR Congo,West Ham United
Yoshida,75,Japan,Southampton
Butko,75,Ukraine,Shakhtar Donetsk
Kluivert,75,Netherlands,Roma
Vargas,75,Argentina,Vélez Sarsfield
Haraguchi,75,Japan,Hannover 96
Klose,75,Switzerland,Norwich City
Niederlechner,75,Germany,SC Freiburg
Gonalons,75,France,Sevilla FC
Didillon,75,France,RSC Anderlecht
Haberer,75,Germany,SC Freiburg
Ayhan,75,Turkey,Fortuna Düsseldorf
Gondorf,75,Germany,SC Freiburg
Budescu,75,Romania,Al Shabab
Cornet,75,Ivory Coast,Olympique Lyonnais
Falk,75,Denmark,FC København
Sarr,75,France,OGC Nice
Valdez,75,Paraguay,Club América
Musa,75,Nigeria,Al Nassr
Urretaviscaya,75,Uruguay,Monterrey
Morozyuk,75,Ukraine,Çaykur Rizespor
Ghezzal,75,Algeria,Leicester City
Thomas,75,France,Angers SCO
Sepe,75,Italy,Parma
Kryvtsov,75,Ukraine,Shakhtar Donetsk
Pearson,75,England,Preston North End
Rog,75,Croatia,Sevilla FC
Gazzaniga,75,Argentina,Tottenham Hotspur
Nkoudou,75,France,AS Monaco
Brenet,75,Netherlands,TSG 1899 Hoffenheim
Billiat,75,Zimbabwe,Kaizer Chiefs
Thomas,75,New Zealand,PSV
Hendrick,75,Republic of Ireland,Burnley
Sánchez,75,Argentina,Monterrey
Zajc,75,Slovenia,Fenerbahçe SK
Jones,75,Australia,Al Nassr
Duncan,75,Ghana,Sassuolo
Conti,75,Italy,Milan
McGregor,75,Scotland,Rangers FC
Torres,75,Colombia,Albacete BP
Vietto,75,Argentina,Fulham
Petrović,75,Serbia,Sporting CP
Zeegelaar,75,Netherlands,Udinese
Kums,75,Belgium,RSC Anderlecht
Martínez,75,Paraguay,Club Atlas
Bocanegra,75,Colombia,Atlético Nacional
Elis,75,Honduras,Houston Dynamo
Lookman,75,England,Everton
Foket,75,Belgium,Stade de Reims
Schär,75,Switzerland,Newcastle United
Théréau,75,France,Cagliari
Hoedt,75,Netherlands,RC Celta
Cissé,75,Senegal,Alanyaspor
Koné,75,Ivory Coast,RC Strasbourg Alsace
Terrier,75,France,Olympique Lyonnais
Glushakov,75,Russia,Spartak Moscow
Cueva,75,Peru,Peru
Labyad,75,Morocco,Ajax
Hernández,75,Uruguay,PFC CSKA Moscow
Mbokani,75,DR Congo,Royal Antwerp FC
Atal,75,Algeria,OGC Nice
Soudani,75,Algeria,Nottingham Forest
Ibarra,75,Ecuador,Ecuador
Congré,75,France,Montpellier HSC
Biseswar,75,Netherlands,PAOK
Schennikov,75,Russia,PFC CSKA Moscow
Arter,75,Republic of Ireland,Cardiff City
Capelle,75,France,Angers SCO
Gray,75,England,Leicester City
Ring,75,Finland,New York City FC
Umar,75,Nigeria,Çaykur Rizespor
Abraham,75,England,Aston Villa
Amadou,75,France,Sevilla FC
Quaison,75,Sweden,1. FSV Mainz 05
Sinclair,75,England,Celtic
Vokes,75,Wales,Stoke City
Dann,75,England,Crystal Palace
De Silvestri,75,Italy,Torino
Campbell,75,Costa Rica,Club León
Thuram,75,France,En Avant de Guingamp
Quiñones,75,Colombia,Tigres U.A.N.L.
Kakuta,75,DR Congo,Rayo Vallecano
Stafylidis,75,Greece,FC Augsburg
Djidji,75,Ivory Coast,Torino
Mæhle,75,Denmark,KRC Genk
Ayoub,75,Morocco,Feyenoord
Johnstone,75,England,West Bromwich Albion
Akpoguma,75,Germany,Hannover 96
Davies,75,England,Everton
Lazaro,75,Austria,Hertha BSC
Magnanelli,75,Italy,Sassuolo
Redmond,75,England,Southampton
Tschauner,75,Germany,FC Ingolstadt 04
Aogo,75,Germany,VfB Stuttgart
Frei,75,Switzerland,FC Basel 1893
Peralta,75,Mexico,Club América
Donsah,75,Ghana,Bologna
Akhmedov,75,Uzbekistan,Shanghai SIPG FC
Medunjanin,75,Bosnia Herzegovina,Philadelphia Union
Fritzler,75,Argentina,Club Atlético Colón
Cigarini,75,Italy,Cagliari
Grassi,75,Italy,Parma
Coco,75,France,En Avant de Guingamp
Shoji,75,Japan,Toulouse Football Club
Furch,75,Argentina,Santos Laguna
Serdar,75,Germany,FC Schalke 04
Rius,75,Argentina,Defensa y Justicia
Amian,75,France,Toulouse Football Club
Bachirou,75,Comoros,Malmö FF
Konan,75,Ivory Coast,Stade de Reims
Surman,75,England,Bournemouth
Suárez,75,Argentina,River Plate
Barrera,75,Colombia,Rosario Central
Davies,75,England,Derby County
Savanier,75,France,Nîmes Olympique
Ounas,75,Algeria,Napoli
Schnatterer,75,Germany,1. FC Heidenheim 1846
McKennie,75,United States,FC Schalke 04
Behrens,75,Germany,1. FC Nürnberg
Foden,75,England,Manchester City
Pukki,75,Finland,Norwich City
Hanin,75,France,Vitória Guimarães
Isla,75,Chile,Fenerbahçe SK
Morelos,75,Colombia,Rangers FC
Fernández,75,Chile,Chile
Moretti,75,Italy,Torino
Ninković,75,Serbia,Sydney FC
Paredes,75,Chile,Chile
Bonera,75,Italy,Villarreal CF
Radoja,75,Serbia,RC Celta
Missiroli,75,Italy,SPAL
Bernardoni,75,France,Nîmes Olympique
Arslan,75,Germany,Fenerbahçe SK
Toornstra,75,Netherlands,Feyenoord
Mas,75,Argentina,Boca Juniors
Cáceres,75,Paraguay,Paraguay
Mandragora,75,Italy,Udinese
Bizot,75,Netherlands,AZ Alkmaar
Rønnow,75,Denmark,Eintracht Frankfurt
Pavlović,75,Croatia,Angers SCO
Figal,75,Argentina,Independiente
Maksimović,75,Serbia,Getafe CF
Jantschke,75,Germany,Borussia Mönchengladbach
Lukebakio,75,Belgium,Fortuna Düsseldorf
Toselli,75,Chile,Universidad Católica
Carrillo,75,Argentina,CD Leganés
Boruc,75,Poland,Bournemouth
Ghoddos,75,Iran,Amiens SC
Luyindama,75,DR Congo,Galatasaray SK
Guarín,75,Colombia,Shanghai Greenland Shenhua FC
Hamdallah,75,Morocco,Al Nassr
Nikolić,75,Hungary,Chicago Fire
Benzia,75,Algeria,Fenerbahçe SK
Ntep,75,Cameroon,VfL Wolfsburg
Hansen,75,Denmark,FC Midtjylland
Inan,75,Turkey,Galatasaray SK
Mounié,75,Benin,Huddersfield Town
Cataldi,75,Italy,Lazio
Fernandes,75,Chile,Alanyaspor
Vlašić,75,Croatia,PFC CSKA Moscow
McGregor,75,Scotland,Celtic
Rolán,75,Uruguay,Deportivo Alavés
Diagne,75,Senegal,Galatasaray SK
Leckie,75,Australia,Hertha BSC
Balogun,75,Nigeria,Brighton & Hove Albion
Kamara,75,Norway,LA Galaxy
Francis,75,England,Bournemouth
Norwood,75,Northern Ireland,Sheffield United
Traoré,75,Ivory Coast,Côte d'Ivoire
Cristóforo,75,Uruguay,Getafe CF
Gutiérrez,75,Chile,Sporting Kansas City
Valdés,75,Chile,Chile
Krejčí,75,Czech Republic,Bologna
Bolat,75,Turkey,Royal Antwerp FC
Caruzzo,75,Argentina,Rosario Central
Traoré,75,Ivory Coast,Angers SCO
González Pirez,75,Argentina,Atlanta United
Jallet,75,France,OGC Nice
Potuk,75,Turkey,Fenerbahçe SK
Damm,75,Mexico,Tigres U.A.N.L.
Jensen,75,Denmark,RC Celta
Abdelhamid,75,Morocco,Stade de Reims
Sessegnon,75,England,Fulham
Mangani,75,France,Angers SCO
Janssen,75,Netherlands,Tottenham Hotspur
Boyata,75,Belgium,Celtic
Rajković,75,Serbia,Palermo
Kerbrat,75,France,En Avant de Guingamp
Mendy,75,Senegal,Stade de Reims
Blake,75,Jamaica,Philadelphia Union
Mevlja,75,Slovenia,Slovenia
Zelarayán,75,Argentina,Tigres U.A.N.L.
Aït Bennasser,75,Morocco,AS Saint-Étienne
Serero,75,South Africa,Vitesse
Kalu,75,Nigeria,FC Girondins de Bordeaux
Fernández,75,Argentina,River Plate
Vermeer,75,Netherlands,Feyenoord
Kahveci,75,Turkey,Medipol Başakşehir FK
Konaté,75,Senegal,Amiens SC
Maupay,75,France,Brentford
Mitrović,75,Serbia,RC Strasbourg Alsace
Deaux,75,France,En Avant de Guingamp
Braithwaite,75,Denmark,CD Leganés
Romero,75,Argentina,Independiente
Armstrong,75,Scotland,Southampton
Amavi,75,France,Olympique de Marseille
Dummett,75,Wales,Newcastle United
Kashia,75,Georgia,San Jose Earthquakes
Barbosa,75,Argentina,Villarreal CF
Hernández,75,Colombia,SD Huesca
Jara,75,Argentina,Pachuca
Odegaard,75,Norway,Vitesse
Flint,75,England,Middlesbrough
Sturaro,75,Italy,Genoa
Maggio,75,Italy,Benevento
Wakaso,75,Ghana,Deportivo Alavés
Ikoné,75,France,LOSC Lille
Pérez,75,Colombia,Independiente Santa Fe
Claesson,75,Sweden,Sweden
Viviani,75,Italy,Frosinone
Babacar,75,Senegal,Sassuolo
Sahiner,75,Turkey,Atiker Konyaspor
Uduokhai,75,Germany,VfL Wolfsburg
Taylor,75,England,Burnley
Rigoni,75,Italy,Parma
Martín Arias,75,Argentina,Gimnasia y Esgrima La Plata
Bensebaini,75,Algeria,Stade Rennais FC
Hurtado,75,Peru,Atiker Konyaspor
Ricca,75,Uruguay,Málaga CF
Ignatiev,75,Russia,Lokomotiv Moscow
Cabaco,75,Uruguay,Levante UD
Lodygin,75,Russia,Olympiacos CFP
Kanga,75,Gabon,Sparta Praha
Saracchi,75,Uruguay,RB Leipzig
Tavernier,75,England,Rangers FC
